psa,event,x,y,z,pad
multifit,2,-12.2706,-1.45075,372.737,5259
multifit,2,-88.3482,11.3012,373.158,374
multifit,2,-14.7247,-79.3117,373.002,7701
multifit,2,137.431,-96.3821,372.709,8270
multifit,2,-166.88,11.369,374.66,321
multifit,2,93.2565,-53.8078,374.809,7032
multifit,2,7.36234,77.9626,375.614,2599
multifit,2,2.4541,52.4586,375.718,1839
multifit,2,-171.788,-184.364,375.898,9585
multifit,2,12.2706,100.565,376.027,3071
multifit,2,29.4494,-141.858,374.655,9179
multifit,2,68.7153,-147.39,375.515,9281
multifit,2,-49.0824,164.393,376.045,4319
multifit,2,191.421,104.883,374.508,3381
multifit,2,68.7153,99.2159,379.39,3117
multifit,2,49.0824,28.3038,379.973,1062
multifit,2,-24.5412,-19.8025,380.738,5837
multifit,2,-3.8147e-06,-243.874,382.515,10106
multifit,2,24.5412,-201.367,383.227,9784
multifit,2,-152.155,-121.886,386.729,8744
multifit,2,122.706,-189.897,388.28,9726
multifit,2,-171.788,19.8703,389.913,614
multifit,2,-36.8118,-15.5519,394.798,5537
multifit,2,-240.504,70.8781,396.913,2228
multifit,2,73.6235,22.704,399.986,798
multifit,2,93.2565,31.2053,403.931,1098
multifit,2,220.871,70.8781,405.403,2463
multifit,2,-17.1788,86.4639,411.978,2817
multifit,2,17.1788,100.565,412.865,3074
multifit,2,-2.45413,35.456,414.588,1298
multifit,2,68.7153,53.8078,416.614,1893
multifit,2,44.1741,36.8052,416.824,1336
multifit,2,-14.7247,-116.218,421.594,8607
multifit,2,-19.6329,-22.704,422.24,5841
multifit,2,31.9035,-69.4613,465.033,7494
multifit,2,-100.619,-94.9652,478.464,8099
multifit,2,46.6282,-60.9599,489.915,7254
multifit,2,-71.1694,-109.066,491.189,8346
multifit,2,58.8988,-79.3117,492.172,7760
multifit,2,-7.36236,-26.9547,496.316,6136
multifit,2,-9.81648,-19.8025,497.713,5850
multifit,2,-63.8071,-39.7067,503.438,6369
multifit,2,68.7153,-62.3091,528.19,7271
multifit,2,196.329,-22.8395,530.267,5986
multifit,2,4.90822,-39.7067,529.519,6425
multifit,2,-39.2659,-39.7067,530.194,6388
multifit,2,7.36235,-100.565,537.06,8186
multifit,2,39.2659,-39.7067,539.338,6452
multifit,2,196.329,-5.83687,546.006,5404
multifit,2,186.513,-164.393,555.188,9487
multifit,2,132.522,-116.354,556.729,8702
multifit,2,46.6282,-24.0532,563.934,5896
multifit,2,83.44,-28.3038,565.28,6211
multifit,2,250.32,-2.86764,567.645,5415
multifit,2,171.788,2.86764,570.041,279
multifit,2,71.1694,-69.4613,576.199,7526
multifit,2,98.1647,-19.8025,582.171,5938
multifit,2,76.0776,-15.5519,582.974,5628
multifit,2,24.5412,-87.813,585.714,7970
multifit,2,171.788,19.8703,585.614,861
multifit,2,88.3483,-14.2027,588.966,5639
multifit,2,49.0823,164.393,596.516,4339
multifit,2,147.247,130.387,604.66,3987
multifit,2,49.0824,-14.2027,606.119,5607
multifit,2,-7.62939e-06,-87.813,606.302,7951
multifit,2,161.972,-65.3461,610.075,7322
multifit,2,34.3576,167.362,622.4,4336
multifit,2,9.81647,164.393,637.454,4331
multifit,2,110.435,-49.5571,636.855,6782
multifit,2,78.5318,-82.2132,641.828,7777
multifit,2,58.8988,243.874,641.291,4998
multifit,2,-39.2659,70.8104,641.372,2316
multifit,2,-22.0871,49.5571,644.709,1553
multifit,2,103.073,172.894,647.088,4437
multifit,2,-29.4494,48.208,647.14,1548
multifit,2,44.1741,189.897,648.965,4590
multifit,2,-147.247,28.3716,649.153,907
multifit,2,-98.1647,-19.8025,650.646,5778
multifit,2,137.431,209.868,651.916,4762
multifit,2,206.146,141.858,651.633,4095
multifit,2,-19.6329,28.3038,653.312,1006
multifit,2,-44.1741,65.2106,653.174,2059
multifit,2,-171.788,2.86764,652.509,20
multifit,2,-186.513,28.3716,654.704,899
multifit,2,53.9906,138.889,656.764,4064
multifit,2,-58.8988,82.2132,657.617,2545
multifit,2,-53.9906,-5.70141,656.164,5226
multifit,2,-34.3576,53.8078,659.016,1808
multifit,2,-24.5412,48.208,661.677,1551
multifit,2,147.247,11.3012,674.014,566
multifit,2,120.252,-7.05056,672.772,5367
multifit,2,-56.4447,58.0584,676.068,1790
multifit,2,-24.5412,36.8052,677.035,1280
multifit,2,-78.5318,-5.70141,677.768,5205
multifit,2,-24.5412,45.3065,677.376,1552
multifit,2,-53.9906,87.813,679.448,2786
multifit,2,-22.0871,60.9599,682.166,2078
multifit,2,-61.3529,83.5624,683.744,2542
multifit,2,-46.6282,69.4613,683.573,2310
multifit,2,-31.9035,49.5571,694.126,1545
multifit,2,-26.9953,49.5571,694.994,1550
multifit,2,-61.3529,109.066,697.466,3234
multifit,2,-73.6235,121.818,712.097,3647
multifit,2,-61.3529,103.467,715.205,3233
multifit,2,-22.0871,43.9573,716.252,1554
multifit,2,-49.0824,82.2132,715.92,2553
multifit,2,-49.0824,90.7145,715.38,2790
multifit,2,-44.1741,104.816,716.104,3247
multifit,2,-22.0871,41.0558,716.69,1283
multifit,2,-100.619,-9.95207,723.906,5485
multifit,2,-24.5412,39.7067,729.383,1281
multifit,2,-39.2659,22.704,757.059,705
multifit,2,-41.72,24.0532,758.758,704
multifit,2,-73.6235,22.704,762.268,678
multifit,2,-24.5412,19.8025,762.478,717
multifit,2,-68.7153,31.2053,762.324,967
multifit,2,-66.2612,35.456,762.085,1247
multifit,2,-26.9953,9.95207,762.437,424
multifit,2,-71.1694,26.9547,762.256,965
multifit,2,-68.7153,36.8052,761.671,1245
multifit,2,-71.1694,32.5545,762.399,964
multifit,2,-29.4494,19.8025,763.064,714
multifit,2,-36.8118,24.0532,763.936,707
multifit,2,85.8941,109.066,766.097,3354
multifit,2,83.44,107.717,764.965,3352
multifit,2,-49.0824,22.704,767.54,697
multifit,2,-44.1741,22.704,767.359,702
multifit,2,-90.8024,35.456,771.964,1226
multifit,2,83.44,104.816,774.838,3351
multifit,2,-34.3577,22.704,775.513,710
multifit,2,-29.4494,22.704,777.133,713
multifit,2,-24.5412,22.704,776.227,718
multifit,2,88.3482,107.717,775.866,3355
multifit,2,-88.3483,39.7067,777.035,1228
multifit,2,-90.8024,41.0558,778.327,1227
multifit,2,-51.5365,32.5545,777.401,980
multifit,2,-58.8988,22.704,779.134,689
multifit,2,-95.7106,32.5545,777.604,945
multifit,2,-46.6282,15.5519,778.566,409
multifit,2,-93.2565,31.2053,779.158,946
multifit,2,-19.6329,14.2027,778.175,431
multifit,2,-22.0871,15.5519,777.413,428
multifit,2,-31.9035,24.0532,777.724,712
multifit,2,-39.2659,31.2053,777.45,991
multifit,2,-90.8024,32.5545,779.339,948
multifit,2,-44.1741,14.2027,782.705,410
multifit,2,-46.6282,24.0532,781.182,699
multifit,2,-85.8941,41.0558,782.704,1230
multifit,2,-41.72,26.9547,781.658,989
multifit,2,-39.2659,14.2027,783.539,415
multifit,2,-88.3483,36.8052,784.94,1229
multifit,2,85.8941,103.467,786.934,3353
multifit,2,88.3482,104.816,786.627,3356
multifit,2,-127.614,45.3065,793.454,1467
multifit,2,-39.2659,28.3038,795.6,990
multifit,2,-127.614,48.208,795.956,1468
multifit,2,-125.16,52.4586,796.439,1735
multifit,2,90.8023,103.467,801.266,3358
multifit,2,-73.6235,39.7067,799.999,1241
multifit,2,85.8941,100.565,802.668,3130
multifit,2,-31.9035,18.4534,802.203,711
multifit,2,-31.9035,15.5519,805.272,420
multifit,2,-53.9906,45.3065,806.254,1528
multifit,2,-36.8118,26.9547,806.19,992
multifit,2,-112.889,36.8052,805.238,1208
multifit,2,-29.4494,11.3012,805.827,422
multifit,2,-26.9953,24.0532,805.856,715
multifit,2,-76.0777,41.0558,806.87,1238
multifit,2,-22.0871,24.0532,808.134,720
multifit,2,-90.8024,43.9573,806.894,1498
multifit,2,-130.068,43.9573,808.9,1466
multifit,2,-122.706,48.208,809.963,1471
multifit,2,90.8023,100.565,812.226,3135
multifit,2,-53.9906,36.8052,811.78,1256
multifit,2,-78.5318,39.7067,813.244,1236
multifit,2,-125.16,49.5571,813.774,1470
multifit,2,88.3482,99.2159,814.641,3133
multifit,2,-49.0824,31.2053,822.535,983
multifit,2,-122.706,53.8078,824.652,1736
multifit,2,93.2565,53.8078,824.996,1912
multifit,2,-39.2659,31.2053,825.26,991
multifit,2,-41.72,15.5519,827.199,412
multifit,2,-44.1741,28.3038,828.181,987
multifit,2,-53.9906,31.2053,829.829,978
multifit,2,88.3482,96.3143,829.528,3132
multifit,2,-125.16,43.9573,830.737,1469
multifit,2,-51.5365,32.5545,832.073,980
multifit,2,-41.72,32.5545,834.326,988
multifit,2,-71.1694,41.0558,832.932,1243
multifit,2,-78.5318,36.8052,836.5,1237
multifit,2,-53.9906,39.7067,843.256,1257
multifit,2,-53.9906,-133.221,842.728,8983
multifit,2,-44.1741,31.2053,842.829,986
multifit,2,90.8023,94.9652,844.768,3134
multifit,2,-68.7153,-104.816,844.236,8348
multifit,2,-117.798,45.3065,843.812,1475
multifit,2,-56.4447,35.456,844.41,1255
multifit,2,93.2565,96.3143,846.116,3137
multifit,2,-51.5365,41.0558,850.112,1259
multifit,2,-56.4447,41.0558,853.59,1254
multifit,2,-53.9906,36.8052,856.006,1256
multifit,2,-115.344,49.5571,857.112,1478
multifit,2,-120.252,41.0558,858.153,1203
multifit,2,-80.9859,35.456,858.833,1234
multifit,2,90.8023,92.0637,858.954,2904
multifit,2,-110.435,41.0558,861.325,1211
multifit,2,-112.889,39.7067,862.862,1209
multifit,2,-63.8071,36.8052,863.627,1248
multifit,2,-61.353,35.456,863.128,1250
multifit,2,-110.435,49.5571,862.954,1481
multifit,2,-117.798,39.7067,865.104,1204
multifit,2,-46.6282,35.456,864.881,1263
multifit,2,-49.0823,36.8052,864.414,1261
multifit,2,-51.5365,35.456,864.375,1258
multifit,2,-58.8988,36.8052,866.14,1253
multifit,2,-46.6282,41.0558,866.412,1262
multifit,2,-115.344,43.9573,866.769,1477
multifit,2,-58.8988,39.7067,867.152,1252
multifit,2,-49.0823,39.7067,868.697,1260
multifit,2,98.1647,79.3117,869.349,2672
multifit,2,-44.1741,39.7067,868.173,1265
multifit,2,-115.344,41.0558,870.728,1206
multifit,2,93.2565,90.7145,870.279,2907
multifit,2,-36.8118,32.5545,870.266,993
multifit,2,-112.889,48.208,869.923,1479
multifit,2,-46.6282,32.5545,871.785,985
multifit,2,-120.252,43.9573,871.512,1474
multifit,2,-112.889,-206.899,875.892,9831
multifit,2,-41.72,35.456,875.842,1266
multifit,2,-117.798,48.208,879.221,1476
multifit,2,-36.8118,35.456,883.61,1271
multifit,2,93.2565,87.813,883.592,2906
multifit,2,-39.2659,36.8052,883.838,1269
multifit,2,-201.238,-150.359,888.249,9226
multifit,2,-98.1647,124.855,889.411,3635
multifit,2,-93.2565,121.886,889.881,3636
multifit,2,90.8023,86.4639,890.312,2905
multifit,2,-73.6235,70.8104,890.849,2287
multifit,2,-93.2565,99.2159,890.76,2984
multifit,2,-34.3577,31.2053,891.263,994
multifit,2,-56.4447,-128.97,893.369,8981
multifit,2,-80.9859,109.066,898.488,3218
multifit,2,-17.1788,24.0532,898.126,723
multifit,2,-171.788,-116.354,899.272,8529
multifit,2,-80.9859,103.467,899.295,3217
multifit,2,-41.72,41.0558,901.194,1267
multifit,2,-85.8941,103.467,901.822,3214
multifit,2,95.7106,86.4639,901.262,2908
multifit,2,-53.9906,65.2106,903.239,2051
multifit,2,-88.3482,104.816,904.118,3212
multifit,2,-88.3482,99.2159,904.759,2989
multifit,2,-137.431,-96.3821,905.706,8091
multifit,2,90.8023,83.5624,906.426,2667
multifit,2,-93.2565,107.717,907.165,3208
multifit,2,-56.4447,52.4586,907.995,1791
multifit,2,-78.5318,104.816,908.597,3220
multifit,2,95.7106,83.5624,909.579,2670
multifit,2,-90.8024,111.968,908.856,3426
multifit,2,93.2565,82.2132,911.555,2668
multifit,2,-61.3529,60.9599,911.58,2046
multifit,2,-112.889,-56.7093,910.218,6865
multifit,2,-44.1741,53.8078,913.325,1800
multifit,2,-63.8071,65.2106,913.076,2043
multifit,2,-58.8988,56.7093,916.349,1788
multifit,2,-24.5412,28.3038,915.767,1003
multifit,2,-142.339,82.3487,916.661,2496
multifit,2,-56.4447,69.4613,916.02,2302
multifit,2,-68.7153,70.8104,918.511,2292
multifit,2,-39.2659,39.7067,920.599,1268
multifit,2,-88.3482,113.317,919.423,3427
multifit,2,-29.4494,31.2053,919.187,999
multifit,2,-49.0823,62.3091,919.214,2055
multifit,2,-71.1694,75.0611,920.154,2290
multifit,2,-83.44,104.816,919.182,3215
multifit,2,-26.9953,26.9547,920.22,1000
multifit,2,-78.5318,79.3117,920.954,2528
multifit,2,-26.9953,32.5545,923.115,1001
multifit,2,-85.8941,117.568,923.108,3430
multifit,2,-46.6282,58.0584,924.049,1798
multifit,2,-34.3576,36.8052,923.199,1272
multifit,2,-93.2565,116.354,928.03,3425
multifit,2,-58.8988,65.2106,927.173,2048
multifit,2,-36.8118,41.0558,928.886,1270
multifit,2,-88.3482,116.218,928.932,3428
multifit,2,-127.614,130.387,928.615,3832
multifit,2,-22.0871,120.469,929.044,3689
multifit,2,93.2565,79.3117,930.908,2669
multifit,2,-211.054,133.357,931.35,3815
multifit,2,-63.8071,70.8104,931.154,2295
multifit,2,-29.4494,181.395,934.698,4494
multifit,2,-147.247,90.85,935.155,2736
multifit,2,-39.2659,45.3065,936.257,1539
multifit,2,-34.3576,39.7067,937.184,1273
multifit,2,-186.513,96.3821,936.653,2961
multifit,2,-85.8941,111.968,938.1,3429
multifit,2,98.1647,79.3117,938.104,2672
multifit,2,-51.5365,60.9599,940.02,2054
multifit,2,95.7106,77.9626,941.501,2671
multifit,2,90.8023,77.9626,942.227,2666
multifit,2,-39.2659,53.8078,943.98,1805
multifit,2,-41.72,49.5571,943.48,1537
multifit,2,-34.3576,167.362,946.013,4322
multifit,2,-95.7106,94.9652,947.573,2982
multifit,2,-83.44,113.317,949.417,3432
multifit,2,-44.1741,36.8052,950.139,1264
multifit,2,-90.8024,109.066,949.226,3210
multifit,2,-31.9035,32.5545,952.976,996
multifit,2,-41.72,43.9573,953.179,1538
multifit,2,90.8023,75.0611,953.5,2421
multifit,2,95.7106,75.0611,957.127,2426
multifit,2,-41.72,41.0558,958.764,1267
multifit,2,-26.9953,26.9547,958.489,1000
multifit,2,-78.5318,87.813,959.118,2767
multifit,2,-31.9035,35.456,961.359,1274
multifit,2,-24.5412,240.904,964.096,4981
multifit,2,93.2565,73.7119,963.537,2424
multifit,2,98.1647,73.7119,964.931,2427
multifit,2,-76.0776,86.4639,965.384,2769
multifit,2,-56.4447,66.5598,965.922,2050
multifit,2,-68.7153,90.7145,966.599,2774
multifit,2,-49.0824,70.8104,966.248,2308
multifit,2,-73.6235,82.2132,966.811,2532
multifit,2,-44.1741,45.3065,967.758,1536
multifit,2,-71.1694,77.9626,968.776,2535
multifit,2,-66.2612,86.4639,970.979,2777
multifit,2,-14.7247,22.704,970.928,726
multifit,2,-31.9035,41.0558,972.92,1275
multifit,2,-36.8118,49.5571,973.084,1542
multifit,2,-68.7153,82.2132,973.584,2537
multifit,2,-73.6235,79.3117,972.628,2533
multifit,2,-26.9953,41.0558,974.841,1278
multifit,2,-61.3529,75.0611,976.763,2298
multifit,2,-36.8118,43.9573,977.686,1541
multifit,2,-39.2659,56.7093,977.367,1804
multifit,2,-24.5412,28.3038,978.833,1003
multifit,2,98.1647,70.8104,978.619,2428
multifit,2,-34.3576,45.3065,979.74,1544
multifit,2,-26.9953,32.5545,979.288,1001
multifit,2,-61.3529,60.9599,977.98,2046
multifit,2,-29.4494,31.2053,981.126,999
multifit,2,-46.6282,66.5598,980.258,2058
multifit,2,-24.5412,31.2053,981.372,1002
multifit,2,93.2565,70.8104,983.13,2423
multifit,2,-41.72,52.4586,984.337,1802
multifit,2,90.8023,69.4613,984.965,2422
multifit,2,-68.7153,87.813,984.077,2775
multifit,2,95.7106,69.4613,984.854,2425
multifit,2,-76.0776,83.5624,983.942,2531
multifit,2,-73.6235,87.813,984.323,2770
multifit,2,-95.7106,86.4639,985.736,2753
multifit,2,-63.8071,79.3117,988.016,2541
multifit,2,-71.1694,86.4639,988.513,2772
multifit,2,-58.8988,73.7119,988.522,2299
multifit,2,-31.9035,43.9573,989.947,1546
multifit,2,-29.4494,36.8052,993.948,1277
multifit,2,-49.0823,65.2106,996.892,2056
multifit,2,-71.1694,83.5624,999.278,2534
multifit,2,-22.0871,26.9547,998.213,1005
multifit,2,90.8024,66.5598,1001.52,2170
multifit,2,95.7106,66.5598,1006.11,2173
multifit,2,-58.8988,70.8104,1007.92,2300
multifit,2,98.1647,65.2106,1009.83,2176
multifit,2,-66.2612,77.9626,1010.06,2538
multifit,2,93.2565,65.2106,1009.74,2171
multifit,2,-29.4494,39.7067,1010.63,1276
multifit,2,-39.2659,48.208,1011.61,1540
multifit,2,-26.9953,32.5545,1011.62,1001
multifit,2,90.8023,60.9599,1013.8,2169
multifit,2,-26.9953,35.456,1015.6,1279
multifit,2,-68.7153,73.7119,1018.77,2291
multifit,2,-44.1741,62.3091,1019.13,2060
multifit,2,-63.8071,73.7119,1018.73,2296
multifit,2,-66.2612,83.5624,1019.49,2539
multifit,2,-63.8071,82.2132,1018.91,2540
multifit,2,-41.72,58.0584,1020.52,1803
multifit,2,-71.1694,92.0637,1021.19,2773
multifit,2,-68.7153,79.3117,1020.72,2536
multifit,2,-17.1788,24.0532,1021.46,723
multifit,2,-29.4494,45.3065,1020.35,1547
multifit,2,98.1647,62.3091,1020.63,2175
multifit,2,93.2565,62.3091,1021.8,2172
multifit,2,-46.6282,52.4586,1025.38,1799
multifit,2,-36.8118,49.5571,1027.15,1542
multifit,2,17.1788,-60.9599,1026.11,7230
multifit,2,-68.7153,-121.818,1026.88,8772
multifit,2,-36.8118,52.4586,1027.29,1807
multifit,2,90.8023,58.0584,1026.68,1910
multifit,2,-49.0823,56.7093,1028.31,1796
multifit,2,-73.6235,99.2159,1028.52,3000
multifit,2,-34.3576,48.208,1028.45,1543
multifit,2,-51.5365,66.5598,1029.39,2053
multifit,2,95.7106,60.9599,1030.36,2174
multifit,2,-44.1741,56.7093,1030.34,1801
multifit,2,-22.0871,32.5545,1032.81,1004
multifit,2,-76.0777,92.0637,1033.45,2768
multifit,2,-26.9953,43.9573,1035.57,1549
multifit,3,-201.238,-150.359,318.119,9226
multifit,3,-68.7153,-121.818,321.745,8772
multifit,3,-112.889,-56.7093,335.361,6865
multifit,3,-171.788,-116.354,336.416,8529
multifit,3,-112.889,-206.899,342.109,9831
multifit,3,-53.9906,-133.221,343.618,8983
multifit,3,-56.4447,-128.97,345.004,8981
multifit,3,-137.431,-96.3821,348.63,8091
multifit,3,-95.7106,86.4639,360.73,2753
multifit,3,-29.4494,181.395,361.554,4494
multifit,3,-211.054,133.357,369.089,3815
multifit,3,-24.5412,240.904,374.876,4981
multifit,3,-142.339,82.3487,377.342,2496
multifit,3,-186.513,96.3821,384.473,2961
multifit,3,-152.155,189.897,388.43,4550
multifit,3,-127.614,130.387,390.659,3832
multifit,3,-34.3576,167.362,390.25,4322
multifit,3,-147.247,90.85,393.743,2736
multifit,3,-95.7106,94.9652,396.268,2982
multifit,3,-22.0871,120.469,404.676,3689
multifit,3,-2.45413,35.456,698.763,1298
multifit,3,-2.45413,52.4586,703.8,1834
multifit,3,-17.1788,86.4639,704.697,2817
multifit,3,12.2706,100.565,738.72,3071
multifit,3,122.706,45.3065,741.884,1672
multifit,3,125.16,24.0532,747.181,840
multifit,3,17.1788,100.565,750.527,3074
multifit,3,49.0824,28.3038,754.235,1062
multifit,3,-2.45412,100.565,758.77,3058
multifit,3,2.4541,52.4586,759.756,1839
multifit,3,98.1647,19.8025,766.811,818
multifit,3,7.36234,77.9626,766.815,2599
multifit,3,76.0776,15.5519,767.125,508
multifit,3,22.0871,7.05056,768.102,167
multifit,3,51.5365,15.5519,769.798,489
multifit,3,58.8988,11.3012,769.481,494
multifit,3,56.4447,9.95207,769.77,493
multifit,3,53.9906,11.3012,769.81,491
multifit,3,56.4447,15.5519,769.397,492
multifit,3,39.2659,-11.3012,769.654,5598
multifit,3,56.4447,7.05056,768.874,196
multifit,3,53.9906,14.2027,769.584,490
multifit,3,53.9906,5.70141,768.934,194
multifit,3,95.7106,32.5545,769.711,1100
multifit,3,88.3483,22.704,769.635,809
multifit,3,95.7106,18.4534,769.26,815
multifit,3,90.8024,26.9547,769.982,1096
multifit,3,49.0824,11.3012,769.973,486
multifit,3,51.5365,7.05056,769.452,191
multifit,3,58.8988,14.2027,769.398,495
multifit,3,61.3529,15.5519,769.349,497
multifit,3,63.8071,19.8025,769.003,789
multifit,3,78.5318,19.8025,769.991,802
multifit,3,78.5318,14.2027,769.121,511
multifit,3,78.5318,11.3012,769.016,510
multifit,3,93.2565,31.2053,769.733,1098
multifit,3,26.9953,18.4534,769.931,759
multifit,3,36.8118,9.95207,770.795,477
multifit,3,29.4494,-5.70141,771.501,5293
multifit,3,49.0824,14.2027,770.051,487
multifit,3,68.7153,11.3012,771.499,502
multifit,3,26.9953,7.05056,771.627,172
multifit,3,71.1694,9.95207,771.283,504
multifit,3,51.5365,9.95207,770.121,488
multifit,3,39.2659,11.3012,770.813,478
multifit,3,58.8988,28.3038,770.246,1070
multifit,3,44.1741,2.7999,770.744,185
multifit,3,39.2659,5.70141,770.894,181
multifit,3,76.0776,24.0532,770.028,800
multifit,3,46.6282,7.05056,770.232,188
multifit,3,36.8118,7.05056,770.967,180
multifit,3,41.72,9.95207,770.588,480
multifit,3,49.0824,2.7999,771.106,190
multifit,3,63.8071,22.704,770.931,790
multifit,3,63.8071,28.3038,770.802,1075
multifit,3,61.3529,26.9547,770.454,1072
multifit,3,46.6282,1.45075,770.05,187
multifit,3,61.3529,24.0532,770.464,787
multifit,3,61.3529,18.4534,770.979,788
multifit,3,58.8988,19.8025,771.075,786
multifit,3,56.4447,18.4534,771.277,783
multifit,3,53.9906,19.8025,771.189,781
multifit,3,56.4447,24.0532,770.775,784
multifit,3,53.9906,22.704,770.962,782
multifit,3,56.4447,26.9547,770.615,1069
multifit,3,51.5365,18.4534,771.519,780
multifit,3,58.8988,22.704,770.6,785
multifit,3,44.1741,5.70141,770.698,186
multifit,3,44.1741,11.3012,770.606,483
multifit,3,49.0824,5.70141,770.433,189
multifit,3,41.72,-1.45075,771.229,5304
multifit,3,31.9035,7.05056,771.838,175
multifit,3,39.2659,-2.7999,771.561,5302
multifit,3,34.3577,-2.7999,771.504,5297
multifit,3,41.72,1.45075,771.245,184
multifit,3,85.8941,18.4534,770.537,807
multifit,3,36.8118,-1.45075,771.562,5299
multifit,3,34.3577,5.70141,771.498,178
multifit,3,31.9035,1.45075,771.776,176
multifit,3,46.6282,9.95207,770.18,485
multifit,3,41.72,7.05056,770.951,183
multifit,3,34.3577,2.7999,771.52,177
multifit,3,36.8118,1.45075,771.544,179
multifit,3,39.2659,2.7999,771.305,182
multifit,3,85.8941,24.0532,770.544,808
multifit,3,24.5412,5.70141,773.022,170
multifit,3,46.6282,15.5519,771.989,484
multifit,3,44.1741,14.2027,771.943,482
multifit,3,24.5412,-5.70141,772.28,5290
multifit,3,49.0824,19.8025,773.322,778
multifit,3,29.4494,2.7999,772.164,174
multifit,3,26.9953,1.45075,772.487,171
multifit,3,22.0871,-1.45075,773.452,5288
multifit,3,29.4494,5.70141,772.427,173
multifit,3,24.5412,2.7999,772.877,169
multifit,3,22.0871,1.45075,773.483,168
multifit,3,31.9035,-1.45075,772.299,5296
multifit,3,24.5412,-2.7999,772.997,5289
multifit,3,26.9953,-1.45075,772.536,5291
multifit,3,29.4494,-2.7999,772.203,5294
multifit,3,-19.6329,-22.704,852.326,5841
multifit,3,-39.2659,-39.7067,855.879,6388
multifit,3,-100.619,-94.9652,858.348,8099
multifit,3,46.6282,-60.9599,865.169,7254
multifit,3,68.7153,-62.3091,870.381,7271
multifit,3,-63.8071,-39.7067,874.545,6369
multifit,3,58.8988,-79.3117,878.633,7760
multifit,3,-7.36236,-26.9547,894.044,6136
multifit,3,-71.1694,-109.066,898.043,8346
multifit,3,-58.8988,-87.813,897.79,7903
multifit,3,-9.81648,-19.8025,897.083,5850
multifit,3,39.2659,-39.7067,902.371,6452
multifit,3,73.6235,22.704,915.132,798
multifit,3,206.146,-62.3768,920.706,7331
multifit,3,120.252,-7.05056,920.381,5367
multifit,3,-88.3482,11.3012,921.106,374
multifit,3,250.32,-2.86764,930.573,5415
multifit,3,171.788,2.86764,932.767,279
multifit,3,206.146,-62.3768,935.597,7331
multifit,3,-78.5318,-31.2053,937.298,6079
multifit,3,-9.81648,-232.403,938.652,10048
multifit,3,147.247,11.3012,938.645,566
multifit,3,132.522,-116.354,941.784,8702
multifit,3,78.5318,-82.2132,942.144,7777
multifit,3,196.329,-5.83687,941.133,5404
multifit,3,-12.2706,-120.469,943.561,8817
multifit,3,-240.504,70.8781,943.605,2228
multifit,3,76.0776,-15.5519,943.32,5628
multifit,3,-39.2659,53.8078,945.048,1805
multifit,3,88.3483,-14.2027,947.26,5639
multifit,3,4.90822,-39.7067,948.41,6425
multifit,3,68.7153,99.2159,952.102,3117
multifit,3,196.329,-22.8395,950.901,5986
multifit,3,186.513,-164.393,953.713,9487
multifit,3,206.146,-62.3768,955.54,7331
multifit,3,230.687,-121.886,954.595,8927
multifit,3,220.871,70.8781,954.529,2463
multifit,3,-49.0824,28.3038,957.967,982
multifit,3,-90.8024,41.0558,958.846,1227
multifit,3,-132.522,-116.354,958.564,8537
multifit,3,171.788,19.8703,958.395,861
multifit,3,-245.412,-62.3768,959.433,7092
multifit,3,-71.1694,32.5545,960.384,964
multifit,3,46.6282,52.4586,962.702,1874
multifit,3,110.435,-49.5571,962.986,6782
multifit,3,49.0824,-14.2027,966.11,5607
multifit,3,-14.7247,-79.3117,966.044,7701
multifit,3,24.5412,-201.367,967.273,9784
multifit,3,-41.72,117.568,967.431,3465
multifit,3,147.247,90.85,968.132,2925
multifit,3,-7.62939e-06,-87.813,970.069,7951
multifit,3,17.1788,-60.9599,969.305,7230
multifit,3,-171.788,-184.364,970.275,9585
multifit,3,-53.9906,45.3065,971.143,1528
multifit,3,-7.36236,-100.565,970.987,8175
multifit,3,53.9906,73.7119,971.478,2392
multifit,3,73.6235,-130.32,973.814,9088
multifit,3,31.9035,-69.4613,973.332,7494
multifit,3,-14.7247,-116.218,973.333,8607
multifit,3,-215.962,22.8395,972.476,605
multifit,3,9.81648,-19.8025,972.501,5866
multifit,3,-12.2706,-1.45075,973.17,5259
multifit,3,53.9906,-133.221,975.797,9071
multifit,3,-152.155,-138.889,975.217,9142
multifit,3,-78.5318,215.4,975.854,4788
multifit,3,137.431,-96.3821,974.618,8270
multifit,3,206.146,141.858,975.155,4095
multifit,3,-166.88,11.369,975.432,321
multifit,3,-171.788,19.8703,975.872,614
multifit,3,191.421,104.883,975.133,3381
multifit,3,-103.073,28.3038,976.853,939
multifit,3,-36.8118,-15.5519,977.496,5537
multifit,3,-29.4494,-141.858,977.05,9167
multifit,3,58.8988,73.7119,976.105,2395
multifit,3,103.073,172.894,976.88,4437
multifit,3,147.247,130.387,979.36,3987
multifit,3,17.1788,-41.0558,979.044,6435
multifit,3,161.972,-65.3461,979.041,7322
multifit,3,-14.7247,-206.899,978.783,9851
multifit,3,-26.9953,-134.57,979.555,9006
multifit,3,49.0824,82.2132,980.138,2633
multifit,3,122.706,-189.897,983.198,9726
multifit,3,-152.155,-121.886,981.832,8744
multifit,3,46.6282,-24.0532,985.936,5896
multifit,3,44.1741,36.8052,985.467,1336
multifit,3,58.8988,243.874,987.342,4998
multifit,3,44.1741,-155.891,988.031,9368
