pad,x,y
2439,112.889,70.8104
2440,112.889,73.7119
2441,115.344,69.4613
2442,117.798,73.8474
2443,122.706,70.8781
2444,127.614,73.8474
2445,132.522,70.8781
2446,137.431,73.8474
2447,142.339,70.8781
2448,147.247,73.8474
2449,152.155,70.8781
2450,157.064,73.8474
2451,161.972,70.8781
2452,166.88,73.8474
2453,171.788,70.8781
2454,176.697,73.8474
2456,186.513,73.8474
2457,191.421,70.8781
2458,196.329,73.8474
2463,220.871,70.8781
2464,225.779,73.8474
2467,240.504,70.8781
2483,-206.146,79.3795
2484,-201.238,82.3487
2485,-196.329,79.3795
2486,-191.421,82.3487
2490,-171.788,82.3487
2491,-166.88,79.3795
2492,-161.972,82.3487
2493,-157.064,79.3795
2494,-152.155,82.3487
2495,-147.247,79.3795
2496,-142.339,82.3487
2497,-137.431,79.3795
2498,-132.522,82.3487
2499,-127.614,79.3795
2500,-122.706,82.3487
2501,-117.798,79.3795
2502,-112.889,82.3487
2503,-110.435,77.9626
2504,-107.981,79.3117
2505,-107.981,82.2132
2506,-105.527,77.9626
2507,-105.527,83.5624
2508,-103.073,82.2132
2509,-103.073,79.3117
2510,-100.619,83.5624
2511,-100.619,77.9626
2512,-98.1647,79.3117
2513,-98.1647,82.2132
2514,-95.7106,77.9626
2515,-95.7106,83.5624
2516,-93.2565,82.2132
2517,-93.2565,79.3117
2518,-90.8024,83.5624
2519,-90.8024,77.9626
2520,-88.3482,79.3117
2521,-88.3482,82.2132
2522,-85.8941,77.9626
2523,-85.8941,83.5624
2524,-83.44,82.2132
2525,-83.44,79.3117
2526,-80.9859,83.5624
2527,-80.9859,77.9626
2528,-78.5318,79.3117
2529,-78.5318,82.2132
2530,-76.0776,77.9626
2531,-76.0776,83.5624
2532,-73.6235,82.2132
2533,-73.6235,79.3117
2534,-71.1694,83.5624
2535,-71.1694,77.9626
2536,-68.7153,79.3117
2537,-68.7153,82.2132
2538,-66.2612,77.9626
2539,-66.2612,83.5624
2540,-63.8071,82.2132
2541,-63.8071,79.3117
2542,-61.3529,83.5624
2543,-61.3529,77.9626
2544,-58.8988,79.3117
2545,-58.8988,82.2132
2546,-56.4447,77.9626
2547,-56.4447,83.5624
2548,-53.9906,82.2132
2549,-53.9906,79.3117
2550,-51.5365,83.5624
2552,-49.0824,79.3117
2553,-49.0824,82.2132
2554,-46.6282,77.9626
2555,-46.6282,83.5624
2558,-41.72,83.5624
2560,-39.2659,79.3117
2561,-39.2659,82.2132
2562,-36.8118,77.9626
2563,-36.8118,83.5624
2564,-34.3576,82.2132
2565,-34.3576,79.3117
2566,-31.9035,83.5624
2567,-31.9035,77.9626
2568,-29.4494,79.3117
2569,-29.4494,82.2132
2570,-26.9953,77.9626
2571,-26.9953,83.5624
2572,-24.5412,82.2132
2574,-22.0871,83.5624
2575,-22.0871,77.9626
2576,-19.6329,79.3117
2577,-19.6329,82.2132
2578,-17.1788,77.9626
2579,-17.1788,83.5624
2580,-14.7247,82.2132
2581,-14.7247,79.3117
2582,-12.2706,83.5624
2583,-12.2706,77.9626
2584,-9.81648,79.3117
2585,-9.81648,82.2132
2586,-7.36236,77.9626
2587,-7.36236,83.5624
2588,-4.90824,82.2132
2589,-4.90824,79.3117
2590,-2.45413,83.5624
2591,-2.45413,77.9626
2592,-9.53674e-06,79.3117
2594,2.45411,77.9626
2595,2.45411,83.5624
2596,4.90822,82.2132
2597,4.90822,79.3117
2598,7.36234,83.5624
2599,7.36234,77.9626
2600,9.81646,79.3117
2601,9.81646,82.2132
2602,12.2706,77.9626
2603,12.2706,83.5624
2604,14.7247,82.2132
2605,14.7247,79.3117
2606,17.1788,83.5624
2607,17.1788,77.9626
2608,19.633,79.3117
2609,19.633,82.2132
2610,22.0871,77.9626
2611,22.0871,83.5624
2612,24.5412,82.2132
2613,24.5412,79.3117
2614,26.9953,83.5624
2615,26.9953,77.9626
2616,29.4494,79.3117
2617,29.4494,82.2132
2618,31.9035,77.9626
2619,31.9035,83.5624
2620,34.3577,82.2132
2621,34.3577,79.3117
2622,36.8118,83.5624
2623,36.8118,77.9626
2624,39.2659,79.3117
2625,39.2659,82.2132
2626,41.72,77.9626
2627,41.72,83.5624
2628,44.1741,82.2132
2629,44.1741,79.3117
2630,46.6282,83.5624
2631,46.6282,77.9626
2632,49.0824,79.3117
2633,49.0824,82.2132
2634,51.5365,77.9626
2635,51.5365,83.5624
2636,53.9906,82.2132
2637,53.9906,79.3117
2638,56.4447,83.5624
2639,56.4447,77.9626
2640,58.8988,79.3117
2641,58.8988,82.2132
2642,61.3529,77.9626
2643,61.3529,83.5624
2644,63.8071,82.2132
2645,63.8071,79.3117
2646,66.2612,83.5624
2647,66.2612,77.9626
2648,68.7153,79.3117
2649,68.7153,82.2132
2650,71.1694,77.9626
2651,71.1694,83.5624
2652,73.6235,82.2132
2653,73.6235,79.3117
2654,76.0776,83.5624
2658,80.9859,77.9626
2659,80.9859,83.5624
2661,83.44,79.3117
2662,85.8941,83.5624
2663,85.8941,77.9626
2664,88.3482,79.3117
2665,88.3482,82.2132
2666,90.8023,77.9626
2667,90.8023,83.5624
2668,93.2565,82.2132
2669,93.2565,79.3117
2670,95.7106,83.5624
2671,95.7106,77.9626
2672,98.1647,79.3117
2673,98.1647,82.2132
2674,100.619,77.9626
2675,100.619,83.5624
2676,103.073,82.2132
2677,103.073,79.3117
2678,105.527,83.5624
2679,105.527,77.9626
2680,107.981,79.3117
2681,107.981,82.2132
2682,110.435,77.9626
2683,112.889,82.3487
2684,117.798,79.3795
2685,122.706,82.3487
2686,127.614,79.3795
2687,132.522,82.3487
2688,137.431,79.3795
2689,142.339,82.3487
2690,147.247,79.3795
2691,152.155,82.3487
2692,157.064,79.3795
2693,161.972,82.3487
2694,166.88,79.3795
2695,171.788,82.3487
2696,176.697,79.3795
2697,181.605,82.3487
2698,186.513,79.3795
2699,191.421,82.3487
2700,196.329,79.3795
2701,201.238,82.3487
2727,-191.421,87.8808
2728,-186.513,90.85
2729,-181.605,87.8808
2730,-176.696,90.85
2731,-171.788,87.8808
2732,-166.88,90.85
2733,-161.972,87.8808
2734,-157.064,90.85
2735,-152.155,87.8808
2736,-147.247,90.85
2737,-142.339,87.8808
2738,-137.431,90.85
2739,-132.522,87.8808
2740,-127.614,90.85
2741,-122.706,87.8808
2742,-117.798,90.85
2743,-112.889,87.8808
2744,-107.981,90.85
2745,-105.527,86.4639
2746,-103.073,87.813
2747,-103.073,90.7145
2748,-100.619,86.4639
2749,-100.619,92.0637
2750,-98.1647,90.7145
2751,-98.1647,87.813
2752,-95.7106,92.0637
2753,-95.7106,86.4639
2754,-93.2565,87.813
2755,-93.2565,90.7145
2756,-90.8024,86.4639
2757,-90.8024,92.0637
2758,-88.3482,90.7145
2759,-88.3482,87.813
2760,-85.8941,92.0637
2761,-85.8941,86.4639
2762,-83.44,87.813
2763,-83.44,90.7145
2764,-80.9859,86.4639
2765,-80.9859,92.0637
2766,-78.5318,90.7145
2767,-78.5318,87.813
2768,-76.0777,92.0637
2769,-76.0776,86.4639
2770,-73.6235,87.813
2771,-73.6235,90.7145
2772,-71.1694,86.4639
2773,-71.1694,92.0637
2774,-68.7153,90.7145
2775,-68.7153,87.813
2776,-66.2612,92.0637
2777,-66.2612,86.4639
2778,-63.8071,87.813
2779,-63.8071,90.7145
2780,-61.3529,86.4639
2781,-61.3529,92.0637
2782,-58.8988,90.7145
2783,-58.8988,87.813
2784,-56.4447,92.0637
2785,-56.4447,86.4639
2786,-53.9906,87.813
2787,-53.9906,90.7145
2788,-51.5365,86.4639
2789,-51.5365,92.0637
2790,-49.0824,90.7145
2791,-49.0824,87.813
2792,-46.6282,92.0637
2794,-44.1741,87.813
2795,-44.1741,90.7145
2796,-41.72,86.4639
2797,-41.72,92.0637
2798,-39.2659,90.7145
2799,-39.2659,87.813
2800,-36.8118,92.0637
2801,-36.8118,86.4639
2802,-34.3576,87.813
2803,-34.3576,90.7145
2804,-31.9035,86.4639
2805,-31.9035,92.0637
2806,-29.4494,90.7145
2807,-29.4494,87.813
2808,-26.9953,92.0637
2809,-26.9953,86.4639
2810,-24.5412,87.813
2811,-24.5412,90.7145
2812,-22.0871,86.4639
2813,-22.0871,92.0637
2814,-19.6329,90.7145
2815,-19.6329,87.813
2816,-17.1788,92.0637
2817,-17.1788,86.4639
2818,-14.7247,87.813
2819,-14.7247,90.7145
2820,-12.2706,86.4639
2821,-12.2706,92.0637
2822,-9.81647,90.7145
2823,-9.81647,87.813
2824,-7.36236,92.0637
2825,-7.36236,86.4639
2826,-4.90824,87.813
2827,-4.90824,90.7145
2828,-2.45412,86.4639
2829,-2.45413,92.0637
2830,-7.62939e-06,90.7145
2831,-7.62939e-06,87.813
2832,2.45411,92.0637
2833,2.45411,86.4639
2834,4.90823,87.813
2835,4.90823,90.7145
2836,7.36234,86.4639
2837,7.36234,92.0637
2838,9.81646,90.7145
2839,9.81646,87.813
2840,12.2706,92.0637
2841,12.2706,86.4639
2842,14.7247,87.813
2843,14.7247,90.7145
2844,17.1788,86.4639
2845,17.1788,92.0637
2846,19.633,90.7145
2847,19.633,87.813
2848,22.0871,92.0637
2849,22.0871,86.4639
2850,24.5412,87.813
2851,24.5412,90.7145
2852,26.9953,86.4639
2853,26.9953,92.0637
2854,29.4494,90.7145
2855,29.4494,87.813
2856,31.9035,92.0637
2857,31.9035,86.4639
2858,34.3577,87.813
2859,34.3577,90.7145
2860,36.8118,86.4639
2861,36.8118,92.0637
2862,39.2659,90.7145
2863,39.2659,87.813
2864,41.72,92.0637
2865,41.72,86.4639
2866,44.1741,87.813
2867,44.1741,90.7145
2868,46.6282,86.4639
2869,46.6282,92.0637
2870,49.0824,90.7145
2871,49.0824,87.813
2872,51.5365,92.0637
2873,51.5365,86.4639
2874,53.9906,87.813
2875,53.9906,90.7145
2876,56.4447,86.4639
2877,56.4447,92.0637
2878,58.8988,90.7145
2879,58.8988,87.813
2880,61.3529,92.0637
2881,61.3529,86.4639
2882,63.8071,87.813
2883,63.8071,90.7145
2884,66.2612,86.4639
2885,66.2612,92.0637
2886,68.7153,90.7145
2887,68.7153,87.813
2888,71.1694,92.0637
2889,71.1694,86.4639
2890,73.6235,87.813
2891,73.6235,90.7145
2892,76.0776,86.4639
2894,78.5318,90.7145
2895,78.5318,87.813
2896,80.9859,92.0637
2897,80.9859,86.4639
2898,83.44,87.813
2899,83.44,90.7145
2900,85.8941,86.4639
2901,85.8941,92.0637
2902,88.3482,90.7145
2903,88.3482,87.813
2904,90.8023,92.0637
2905,90.8023,86.4639
2906,93.2565,87.813
2907,93.2565,90.7145
2908,95.7106,86.4639
2909,95.7106,92.0637
2910,98.1647,90.7145
2911,98.1647,87.813
2912,100.619,92.0637
2913,100.619,86.4639
2914,103.073,87.813
2915,103.073,90.7145
2916,105.527,86.4639
2917,107.981,90.85
2918,112.889,87.8808
2919,117.798,90.85
2920,122.706,87.8808
2921,127.614,90.85
2922,132.522,87.8808
2923,137.431,90.85
2924,142.339,87.8808
2925,147.247,90.85
2926,152.155,87.8808
2927,157.064,90.85
2928,161.972,87.8808
2929,166.88,90.85
2930,171.788,87.8808
2931,176.697,90.85
2932,181.605,87.8808
2934,191.421,87.8808
2936,201.238,87.8808
2937,206.146,90.85
2961,-186.513,96.3821
2962,-181.605,99.3513
2963,-176.696,96.3821
2964,-171.788,99.3513
2965,-166.88,96.3821
2966,-161.972,99.3513
2967,-157.064,96.3821
2968,-152.155,99.3513
2969,-147.247,96.3821
2970,-142.339,99.3513
2971,-137.431,96.3821
2972,-132.522,99.3513
2973,-127.614,96.3821
2974,-122.706,99.3513
2975,-117.798,96.3821
2976,-112.889,99.3513
2977,-107.981,96.3821
2978,-103.073,99.3513
2979,-100.619,94.9652
2980,-98.1647,96.3143
2981,-98.1647,99.2159
2982,-95.7106,94.9652
2983,-95.7106,100.565
2984,-93.2565,99.2159
2985,-93.2565,96.3143
2986,-90.8024,100.565
2987,-90.8024,94.9652
2988,-88.3482,96.3143
2989,-88.3482,99.2159
2990,-85.8941,94.9652
2991,-85.8941,100.565
2992,-83.44,99.2159
2993,-83.44,96.3143
2994,-80.9859,100.565
2995,-80.9859,94.9652
2996,-78.5318,96.3143
2997,-78.5318,99.2159
2998,-76.0777,94.9652
2999,-76.0777,100.565
3000,-73.6235,99.2159
3001,-73.6235,96.3143
3002,-71.1694,100.565
3003,-71.1694,94.9652
3004,-68.7153,96.3143
3005,-68.7153,99.2159
3006,-66.2612,94.9652
3007,-66.2612,100.565
3008,-63.8071,99.2159
3009,-63.8071,96.3143
3010,-61.3529,100.565
3011,-61.3529,94.9652
3012,-58.8988,96.3143
3013,-58.8988,99.2159
3014,-56.4447,94.9652
3015,-56.4447,100.565
3016,-53.9906,99.2159
3017,-53.9906,96.3143
3018,-51.5365,100.565
3019,-51.5365,94.9652
3020,-49.0824,96.3143
3021,-49.0824,99.2159
3022,-46.6282,94.9652
3023,-46.6282,100.565
3024,-44.1741,99.2159
3025,-44.1741,96.3143
3026,-41.72,100.565
3027,-41.72,94.9652
3028,-39.2659,96.3143
3029,-39.2659,99.2159
3030,-36.8118,94.9652
3031,-36.8118,100.565
3032,-34.3576,99.2159
3033,-34.3576,96.3143
3034,-31.9035,100.565
3035,-31.9035,94.9652
3036,-29.4494,96.3143
3037,-29.4494,99.2159
3038,-26.9953,94.9652
3039,-26.9953,100.565
3040,-24.5412,99.2159
3041,-24.5412,96.3143
3042,-22.0871,100.565
3043,-22.0871,94.9652
3044,-19.6329,96.3143
3045,-19.6329,99.2159
3046,-17.1788,94.9652
3047,-17.1788,100.565
3048,-14.7247,99.2159
3049,-14.7247,96.3143
3050,-12.2706,100.565
3051,-12.2706,94.9652
3052,-9.81647,96.3143
3053,-9.81647,99.2159
3054,-7.36236,94.9652
3055,-7.36236,100.565
3056,-4.90824,99.2159
3057,-4.90824,96.3143
3058,-2.45412,100.565
3059,-2.45412,94.9652
3060,-5.72205e-06,96.3143
3061,-5.72205e-06,99.2159
3062,2.45411,94.9652
3063,2.45411,100.565
3064,4.90823,99.2159
3065,4.90823,96.3143
3066,7.36235,100.565
3067,7.36234,94.9652
3068,9.81646,96.3143
3069,9.81646,99.2159
3070,12.2706,94.9652
3071,12.2706,100.565
3072,14.7247,99.2159
3073,14.7247,96.3143
3074,17.1788,100.565
3075,17.1788,94.9652
3076,19.6329,96.3143
3077,19.6329,99.2159
3078,22.087,94.9652
3079,22.0871,100.565
3080,24.5412,99.2159
3081,24.5412,96.3143
3082,26.9953,100.565
3083,26.9953,94.9652
3084,29.4494,96.3143
3085,29.4494,99.2159
3086,31.9035,94.9652
3087,31.9035,100.565
3088,34.3577,99.2159
3089,34.3577,96.3143
3090,36.8118,100.565
3091,36.8118,94.9652
3092,39.2659,96.3143
3093,39.2659,99.2159
3094,41.72,94.9652
3095,41.72,100.565
3096,44.1741,99.2159
3097,44.1741,96.3143
3098,46.6282,100.565
3099,46.6282,94.9652
3100,49.0824,96.3143
3101,49.0824,99.2159
3102,51.5365,94.9652
3103,51.5365,100.565
3104,53.9906,99.2159
3105,53.9906,96.3143
3106,56.4447,100.565
3107,56.4447,94.9652
3108,58.8988,96.3143
3109,58.8988,99.2159
3110,61.3529,94.9652
3111,61.3529,100.565
3112,63.8071,99.2159
3113,63.8071,96.3143
3114,66.2612,100.565
3115,66.2612,94.9652
3116,68.7153,96.3143
3117,68.7153,99.2159
3118,71.1694,94.9652
3119,71.1694,100.565
3120,73.6235,99.2159
3122,76.0776,100.565
3123,76.0776,94.9652
3124,78.5318,96.3143
3125,78.5318,99.2159
3126,80.9859,94.9652
3127,80.9859,100.565
3129,83.44,96.3143
3130,85.8941,100.565
3131,85.8941,94.9652
3132,88.3482,96.3143
3133,88.3482,99.2159
3134,90.8023,94.9652
3135,90.8023,100.565
3136,93.2565,99.2159
3137,93.2565,96.3143
3138,95.7106,100.565
3139,95.7106,94.9652
3140,98.1647,96.3143
3142,100.619,94.9652
3144,107.981,96.3821
3145,112.889,99.3513
3146,117.798,96.3821
3147,122.706,99.3513
3148,127.614,96.3821
3149,132.522,99.3513
3150,137.431,96.3821
3151,142.339,99.3513
3152,147.247,96.3821
3153,152.155,99.3513
3155,161.972,99.3513
3156,166.88,96.3821
3157,171.788,99.3513
3158,176.696,96.3821
3159,181.605,99.3513
3160,186.513,96.3821
3164,206.146,96.3821
3189,-176.696,107.853
3190,-171.788,104.883
3191,-166.88,107.853
3192,-161.972,104.883
3193,-157.064,107.853
3194,-152.155,104.883
3195,-147.247,107.853
3196,-142.339,104.883
3197,-137.431,107.853
3198,-132.522,104.883
3199,-127.614,107.853
3200,-122.706,104.883
3201,-117.798,107.853
3202,-112.889,104.883
3203,-107.981,107.853
3204,-103.073,104.883
3205,-98.1647,107.853
3206,-95.7106,103.467
3207,-93.2565,104.816
3208,-93.2565,107.717
3209,-90.8024,103.467
3210,-90.8024,109.066
3211,-88.3482,107.717
3212,-88.3482,104.816
3213,-85.8941,109.066
3214,-85.8941,103.467
3215,-83.44,104.816
3216,-83.44,107.717
3217,-80.9859,103.467
3218,-80.9859,109.066
3219,-78.5318,107.717
3220,-78.5318,104.816
3221,-76.0777,109.066
3222,-76.0777,103.467
3223,-73.6235,104.816
3224,-73.6235,107.717
3225,-71.1694,103.467
3226,-71.1694,109.066
3227,-68.7153,107.717
3228,-68.7153,104.816
3229,-66.2612,109.066
3230,-66.2612,103.467
3231,-63.8071,104.816
3232,-63.8071,107.717
3233,-61.3529,103.467
3234,-61.3529,109.066
3235,-58.8988,107.717
3236,-58.8988,104.816
3237,-56.4447,109.066
3238,-56.4447,103.467
3239,-53.9906,104.816
3240,-53.9906,107.717
3241,-51.5365,103.467
3242,-51.5365,109.066
3243,-49.0824,107.717
3244,-49.0824,104.816
3245,-46.6282,109.066
3246,-46.6282,103.467
3247,-44.1741,104.816
3248,-44.1741,107.717
3249,-41.72,103.467
3250,-41.72,109.066
3251,-39.2659,107.717
3252,-39.2659,104.816
3253,-36.8118,109.066
3254,-36.8118,103.467
3255,-34.3576,104.816
3256,-34.3576,107.717
3257,-31.9035,103.467
3258,-31.9035,109.066
3259,-29.4494,107.717
3260,-29.4494,104.816
3261,-26.9953,109.066
3262,-26.9953,103.467
3263,-24.5412,104.816
3264,-24.5412,107.717
3265,-22.0871,103.467
3266,-22.0871,109.066
3267,-19.6329,107.717
3268,-19.6329,104.816
3269,-17.1788,109.066
3270,-17.1788,103.467
3272,-14.7247,107.717
3273,-12.2706,103.467
3274,-12.2706,109.066
3275,-9.81647,107.717
3276,-9.81647,104.816
3277,-7.36236,109.066
3278,-7.36236,103.467
3279,-4.90824,104.816
3280,-4.90824,107.717
3281,-2.45412,103.467
3282,-2.45412,109.066
3283,-5.72205e-06,107.717
3284,-5.72205e-06,104.816
3285,2.45411,109.066
3286,2.45411,103.467
3287,4.90823,104.816
3288,4.90823,107.717
3289,7.36235,103.467
3290,7.36234,109.066
3291,9.81646,107.717
3292,9.81646,104.816
3293,12.2706,109.066
3294,12.2706,103.467
3295,14.7247,104.816
3296,14.7247,107.717
3297,17.1788,103.467
3298,17.1788,109.066
3299,19.6329,107.717
3300,19.6329,104.816
3301,22.087,109.066
3302,22.0871,103.467
3303,24.5412,104.816
3304,24.5412,107.717
3305,26.9953,103.467
3306,26.9953,109.066
3307,29.4494,107.717
3308,29.4494,104.816
3309,31.9035,109.066
3310,31.9035,103.467
3311,34.3577,104.816
3312,34.3577,107.717
3313,36.8118,103.467
3314,36.8118,109.066
3315,39.2659,107.717
3316,39.2659,104.816
3317,41.72,109.066
3318,41.72,103.467
3319,44.1741,104.816
3320,44.1741,107.717
3321,46.6282,103.467
3322,46.6282,109.066
3323,49.0824,107.717
3324,49.0824,104.816
3326,51.5365,103.467
3327,53.9906,104.816
3329,56.4447,103.467
3330,56.4447,109.066
3331,58.8988,107.717
3332,58.8988,104.816
3333,61.3529,109.066
3334,61.3529,103.467
3335,63.8071,104.816
3336,63.8071,107.717
3337,66.2612,103.467
3338,66.2612,109.066
3339,68.7153,107.717
3340,68.7153,104.816
3341,71.1694,109.066
3342,71.1694,103.467
3343,73.6235,104.816
3344,73.6235,107.717
3345,76.0776,103.467
3346,76.0776,109.066
3347,78.5318,107.717
3348,78.5318,104.816
3351,83.44,104.816
3352,83.44,107.717
3353,85.8941,103.467
3354,85.8941,109.066
3355,88.3482,107.717
3356,88.3482,104.816
3358,90.8023,103.467
3359,93.2565,104.816
3360,93.2565,107.717
3362,98.1647,107.853
3363,103.073,104.883
3364,107.981,107.853
3365,112.889,104.883
3366,117.798,107.853
3367,122.706,104.883
3368,127.614,107.853
3369,132.522,104.883
3370,137.431,107.853
3371,142.339,104.883
3372,147.247,107.853
3373,152.155,104.883
3376,166.88,107.853
3377,171.788,104.883
3378,176.696,107.853
3379,181.605,104.883
3380,186.513,107.853
3381,191.421,104.883
3385,211.054,104.883
3410,-166.88,113.385
3411,-161.972,116.354
3412,-157.064,113.385
3413,-152.155,116.354
3414,-147.247,113.385
3415,-142.339,116.354
3416,-137.431,113.385
3417,-132.522,116.354
3418,-127.614,113.385
3419,-122.706,116.354
3420,-117.798,113.385
3421,-112.889,116.354
3422,-107.981,113.385
3423,-103.073,116.354
3424,-98.1647,113.385
3425,-93.2565,116.354
3426,-90.8024,111.968
3427,-88.3482,113.317
3428,-88.3482,116.218
3429,-85.8941,111.968
3430,-85.8941,117.568
3431,-83.44,116.218
3432,-83.44,113.317
3433,-80.9859,117.568
3434,-80.9859,111.968
3435,-78.5318,113.317
3436,-78.5318,116.218
3437,-76.0777,111.968
3438,-76.0777,117.568
3439,-73.6235,116.218
3440,-73.6235,113.317
3441,-71.1694,117.568
3442,-71.1694,111.968
3443,-68.7153,113.317
3444,-68.7153,116.218
3445,-66.2612,111.968
3446,-66.2612,117.568
3447,-63.8071,116.218
3448,-63.8071,113.317
3449,-61.3529,117.568
3450,-61.3529,111.968
3451,-58.8988,113.317
3452,-58.8988,116.218
3453,-56.4447,111.968
3454,-56.4447,117.568
3455,-53.9906,116.218
3456,-53.9906,113.317
3457,-51.5365,117.568
3458,-51.5365,111.968
3459,-49.0824,113.317
3460,-49.0824,116.218
3461,-46.6282,111.968
3462,-46.6282,117.568
3463,-44.1741,116.218
3464,-44.1741,113.317
3465,-41.72,117.568
3466,-41.72,111.968
3467,-39.2659,113.317
3468,-39.2659,116.218
3469,-36.8118,111.968
3470,-36.8118,117.568
3471,-34.3577,116.218
3472,-34.3577,113.317
3473,-31.9035,117.568
3474,-31.9035,111.968
3475,-29.4494,113.317
3476,-29.4494,116.218
3477,-26.9953,111.968
3478,-26.9953,117.568
3479,-24.5412,116.218
3480,-24.5412,113.317
3481,-22.0871,117.568
3482,-22.0871,111.968
3483,-19.6329,113.317
3484,-19.6329,116.218
3485,-17.1788,111.968
3486,-17.1788,117.568
3487,-14.7247,116.218
3488,-14.7247,113.317
3489,-12.2706,117.568
3490,-12.2706,111.968
3491,-9.81647,113.317
3492,-9.81647,116.218
3493,-7.36235,111.968
3494,-7.36236,117.568
3495,-4.90824,116.218
3496,-4.90824,113.317
3497,-2.45412,117.568
3498,-2.45412,111.968
3499,-3.8147e-06,113.317
3500,-3.8147e-06,116.218
3501,2.45411,111.968
3502,2.45411,117.568
3503,4.90823,116.218
3504,4.90823,113.317
3505,7.36235,117.568
3506,7.36235,111.968
3507,9.81646,113.317
3508,9.81646,116.218
3509,12.2706,111.968
3510,12.2706,117.568
3511,14.7247,116.218
3512,14.7247,113.317
3513,17.1788,117.568
3514,17.1788,111.968
3515,19.6329,113.317
3516,19.6329,116.218
3517,22.087,111.968
3518,22.087,117.568
3519,24.5412,116.218
3520,24.5412,113.317
3521,26.9953,117.568
3522,26.9953,111.968
3523,29.4494,113.317
3524,29.4494,116.218
3525,31.9035,111.968
3526,31.9035,117.568
3527,34.3577,116.218
3528,34.3577,113.317
3529,36.8118,117.568
3531,39.2659,113.317
3532,39.2659,116.218
3533,41.72,111.968
3534,41.72,117.568
3535,44.1741,116.218
3536,44.1741,113.317
3538,46.6282,111.968
3542,51.5365,117.568
3547,58.8988,113.317
3548,58.8988,116.218
3549,61.353,111.968
3550,61.3529,117.568
3551,63.8071,116.218
3552,63.8071,113.317
3554,66.2612,111.968
3556,68.7153,116.218
3557,71.1694,111.968
3558,71.1694,117.568
3559,73.6235,116.218
3560,73.6235,113.317
3564,78.5318,116.218
3566,80.9859,117.568
3568,83.44,113.317
3569,85.8941,117.568
3570,85.8941,111.968
3571,88.3482,113.317
3572,88.3482,116.218
3573,90.8023,111.968
3574,93.2565,116.354
3575,98.1647,113.385
3576,103.073,116.354
3577,107.981,113.385
3578,112.889,116.354
3579,117.798,113.385
3580,122.706,116.354
3581,127.614,113.385
3582,132.522,116.354
3583,137.431,113.385
3584,142.339,116.354
3585,147.247,113.385
3586,152.155,116.354
3589,166.88,113.385
3590,171.788,116.354
3591,176.696,113.385
3592,181.605,116.354
3598,211.054,116.354
3599,215.962,113.385
3620,-171.788,121.886
3622,-161.972,121.886
3623,-157.064,124.855
3624,-152.155,121.886
3625,-147.247,124.855
3626,-142.339,121.886
3627,-137.431,124.855
3628,-132.522,121.886
3629,-127.614,124.855
3630,-122.706,121.886
3631,-117.798,124.855
3632,-112.889,121.886
3633,-107.981,124.855
3634,-103.073,121.886
3635,-98.1647,124.855
3636,-93.2565,121.886
3637,-88.3482,124.855
3638,-85.8941,120.469
3639,-83.44,121.818
3640,-83.44,124.72
3641,-80.9859,120.469
3642,-80.9859,126.069
3643,-78.5318,124.72
3644,-78.5318,121.818
3645,-76.0777,126.069
3646,-76.0777,120.469
3647,-73.6235,121.818
3648,-73.6235,124.72
3649,-71.1694,120.469
3650,-71.1694,126.069
3651,-68.7153,124.72
3652,-68.7153,121.818
3653,-66.2612,126.069
3654,-66.2612,120.469
3655,-63.8071,121.818
3656,-63.8071,124.72
3657,-61.353,120.469
3658,-61.3529,126.069
3659,-58.8988,124.72
3660,-58.8988,121.818
3661,-56.4447,126.069
3662,-56.4447,120.469
3663,-53.9906,121.818
3664,-53.9906,124.72
3665,-51.5365,120.469
3666,-51.5365,126.069
3667,-49.0824,124.72
3668,-49.0824,121.818
3669,-46.6282,126.069
3670,-46.6282,120.469
3671,-44.1741,121.818
3672,-44.1741,124.72
3673,-41.72,120.469
3674,-41.72,126.069
3675,-39.2659,124.72
3676,-39.2659,121.818
3677,-36.8118,126.069
3678,-36.8118,120.469
3679,-34.3577,121.818
3680,-34.3577,124.72
3681,-31.9035,120.469
3682,-31.9035,126.069
3683,-29.4494,124.72
3684,-29.4494,121.818
3685,-26.9953,126.069
3686,-26.9953,120.469
3687,-24.5412,121.818
3688,-24.5412,124.72
3689,-22.0871,120.469
3690,-22.0871,126.069
3691,-19.6329,124.72
3692,-19.6329,121.818
3693,-17.1788,126.069
3694,-17.1788,120.469
3695,-14.7247,121.818
3696,-14.7247,124.72
3697,-12.2706,120.469
3698,-12.2706,126.069
3699,-9.81647,124.72
3700,-9.81647,121.818
3701,-7.36235,126.069
3702,-7.36235,120.469
3703,-4.90824,121.818
3704,-4.90824,124.72
3705,-2.45412,120.469
3706,-2.45412,126.069
3707,-1.90735e-06,124.72
3708,-1.90735e-06,121.818
3709,2.45412,126.069
3710,2.45411,120.469
3711,4.90823,121.818
3712,4.90823,124.72
3713,7.36235,120.469
3714,7.36235,126.069
3715,9.81647,124.72
3716,9.81647,121.818
3717,12.2706,126.069
3718,12.2706,120.469
3719,14.7247,121.818
3720,14.7247,124.72
3721,17.1788,120.469
3722,17.1788,126.069
3723,19.6329,124.72
3724,19.6329,121.818
3725,22.087,126.069
3726,22.087,120.469
3727,24.5412,121.818
3728,24.5412,124.72
3729,26.9953,120.469
3731,29.4494,124.72
3733,31.9035,126.069
3734,31.9035,120.469
